S12422900007|05/28/2013|4219|Lake Liquors Wine and Spirits|910 N 8TH ST W|CLEAR LAKE|50428|17|Cerro Gordo|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11788|6|1750|$9.70|$14.92|6|$89.52|10.50|2.77
S03520400109|01/11/2012|3621|Jensen Liquors, Ltd.|615  2ND AVE|SHELDON|51201|71|O'Brien|1081312|BUTTERSCOTCH SCHNAPPS|65|Jim Beam Brands|82784|24|375|$3.06|$4.59|6|$27.54|2.25|0.59
S29359900014|11/30/2015|2633|Hy-Vee #3 / BDI / Des Moines|3221 SE 14TH ST|DES MOINES|50320|77|Polk|1032200|IMPORTED VODKA - MISC|395|Proximo|36376|12|750|$9.96|$14.94|1|$14.94|0.75|0.20
S22899100025|12/11/2014|2550|Hy-Vee Food Store / Osceola|510 WEST MCLANE|OSCEOLA|50213|20|Clarke|1062300|FLAVORED RUM|260|Diageo Americas|43409|12|1000|$9.50|$14.25|1|$14.25|1.00|0.26
S10057200120|01/15/2013|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|82|Scott|1032080|IMPORTED VODKA|115|Constellation Wine Company, Inc.|35435|12|750|$7.97|$11.96|2|$23.92|1.50|0.40
S10032400036|01/14/2013|2578|Hy-Vee / Charles City|901 KELLY ST|CHARLES CITY|50616|34|Floyd|1081400|TRIPLE SEC|65|Jim Beam Brands|86112|12|1000|$2.21|$3.32|12|$39.84|12.00|3.17
S22522100036|11/21/2014|2650|Hy-Vee Wine and Spirits / Harlan|1808 23RD ST|HARLAN|51537|83|Shelby|1031080|VODKA 80 PROOF|297|Laird And Company|35918|6|1750|$7.20|$10.80|6|$64.80|10.50|2.77
S15941700070|11/25/2013|3820|Charlie's Wine and Spirits,|507 W 19th St|SIOUX CITY|51103|97|Woodbury|1031100|100 PROOF VODKA|300|Mccormick Distilling Company|36886|12|750|$3.31|$4.97|12|$59.64|9.00|2.38
S05334400029|05/02/2012|2653|Hy-Vee Wine and Spirits / Washington|1004 W MADISON ST|WASHINGTON|52353|92|Washington|1032200|IMPORTED VODKA - MISC|370|Pernod Ricard USA/Austin Nichols|34116|12|750|$10.14|$15.58|1|$15.58|0.75|0.20
S11622100020|04/15/2013|2512|Hy-Vee Wine and Spirits / Iowa City|1720 WATERFRONT DR|IOWA CITY|52240|52|Johnson|1081200|CREAM LIQUEURS|322|Prestige Wine and Spirits Group|80440|6|750|$10.00|$15.00|6|$90.00|4.50|1.19
S22240900154|11/06/2014|2561|Hy-Vee Food Store / Fleur / DSM|4605 FLEUR DRIVE|DES MOINES|50321|77|Polk|1081200|CREAM LIQUEURS|306|Mississippi River Distilling Co.|80236|6|750|$10.17|$15.26|6|$91.56|4.50|1.19
S08045400021|10/02/2012|2327|West Side Spirits|801 HULL ST|CORNING|50841|02|Adams|1011100|BLENDED WHISKIES|260|Diageo Americas|25608|6|1750|$11.26|$16.90|2|$33.80|3.50|0.92
S15026000001|10/09/2013|3774|Eagle Country Market / Dubuque|1800 ELM ST|DUBUQUE|52001|31|Dubuque|1031080|VODKA 80 PROOF|55|Sazerac North America|35944|24|375|$1.74|$2.60|240|$624.00|90.00|23.78
S04834600037|04/02/2012|3857|Quillins Food Ranch / Waukon|9TH ST SW B|WAUKON|52172|03|Allamakee|1032080|IMPORTED VODKA|260|Diageo Americas|34199|6|1000|$21.77|$32.66|2|$65.32|2.00|0.53
S27832800003|09/10/2015|3968|Monroe Liquor|105 W SHERMAN PO BX 1023|MONROE|50170|50|Jasper|1062300|FLAVORED RUM|35|Bacardi U.S.A., Inc.|43197|12|750|$8.26|$12.39|12|$148.68|9.00|2.38
S25326800007|04/28/2015|4173|L and K Liquor|132 NORTH MAIN ST PO BOX 306|PAULLINA|51046|71|O'Brien|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11774|24|375|$3.07|$4.61|6|$27.66|2.25|0.59
S04649600223|03/20/2012|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|82|Scott|1022100|TEQUILA|65|Jim Beam Brands|88556|12|750|$8.40|$12.59|2|$25.18|1.50|0.40
S28239200132|10/01/2015|2627|Hy-Vee Wine and Spirits #1|3424 MARTIN LUTHER KING JR PKW|DES MOINES|50310|77|Polk|1032200|IMPORTED VODKA - MISC|260|Diageo Americas|64571|24|200|$5.00|$7.50|24|$180.00|4.80|1.27
S18959800051|05/14/2014|2637|Hy-Vee #5 / Davenport|2351 W LOCUST|DAVENPORT|52804|82|Scott|1062310|SPICED RUM|260|Diageo Americas|43336|12|750|$8.75|$13.12|12|$157.44|9.00|2.38
S17269100065|02/06/2014|3773|Benz Distributing|501 7TH AVE SE|CEDAR RAPIDS|52401|57|Linn|1012210|SINGLE MALT SCOTCH|260|Diageo Americas|5430|12|750|$48.00|$71.99|3|$215.97|2.25|0.59
S25764700045|05/20/2015|4288|Uptown Liquor and Tobacco|2000 WILEY BLVD SW STE 106|CEDAR RAPIDS|52404|57|Linn|1022100|TEQUILA|85|Brown-Forman Corporation|89278|12|750|$11.65|$17.48|3|$52.44|2.25|0.59
S04341800118|02/29/2012|3990|Cork and Bottle / Oskaloosa|309 A AVE WEST|OSKALOOSA|52577|62|Mahaska|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19474|12|375|$7.61|$11.42|4|$45.68|1.50|0.40
S24961400118|04/08/2015|2290|Al's Liquors Unlimited|215 WEST MILWAUKEE|STORM LAKE|50588|11|Buena Vista|1032200|IMPORTED VODKA - MISC|277|Stoli Group|34881|12|1000|$15.97|$23.96|3|$71.88|3.00|0.79
S10029700010|01/15/2013|4828|Casey's General Store #3228 / Marsha|916 E MAIN ST|MARSHALLTOWN|50158|64|Marshall|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11774|24|375|$3.07|$4.60|24|$110.40|9.00|2.38
S09202400009|11/28/2012|3660|Wal-Mart 2935 / Knoxville|814 W BELL AVE|KNOXVILLE|50138|63|Marion|1012100|CANADIAN WHISKIES|65|Jim Beam Brands|15248|6|1750|$8.92|$13.38|6|$80.28|10.50|2.77
S08723000005|11/01/2012|3890|Smokin' Joe's #7 Tobacco and Liquor|904  1ST AVE NW|CEDAR RAPIDS|52405|57|Linn|1051110|BLACKBERRY BRANDIES|434|Luxco-St Louis|55086|12|750|$5.47|$8.21|1|$8.21|0.75|0.20
S07699500006|09/12/2012|4302|Shop N Save / Des Moines|1829 6TH AVE|DES MOINES|50314|77|Polk|1031080|VODKA 80 PROOF|297|Laird And Company|35918|6|1750|$6.92|$10.38|6|$62.28|10.50|2.77
S07939200170|09/25/2012|3495|Great Pastimes|228 N MAIN ST|MONTICELLO|52310|53|Jones|1051010|AMERICAN GRAPE BRANDIES|205|E AND J GALLO WINERY|52594|24|375|$2.93|$4.40|6|$26.40|2.25|0.59
S15550700004|11/06/2013|4156|Fareway Stores #412 / Oelwein|102  2ND AVE SE|OELWEIN|50662|33|Fayette|1081390|IMPORTED SCHNAPPS|421|Sazerac Co., Inc.|69656|12|750|$8.67|$13.01|12|$156.12|9.00|2.38
S26927400013|07/23/2015|2579|Hy-Vee Food Store / Grinnell|320 WEST STREET SOUTH|GRINNELL|50112|79|Poweshiek|1012100|CANADIAN WHISKIES|971|Hood River Distillers, Inc.|14192|12|750|$13.10|$19.65|1|$19.65|0.75|0.20
S12688500040|06/10/2013|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|77|Polk|1031080|VODKA 80 PROOF|55|Sazerac North America|35317|12|1000|$3.97|$5.95|240|$1428.00|240.00|63.40
S05426200032|05/08/2012|2487|Anamosa Family Foods|402 EAST MAIN|ANAMOSA|52205|53|Jones|1071100|AMERICAN COCKTAILS|260|Diageo Americas|58801|6|1750|$10.50|$15.74|1|$15.74|1.75|0.46
S06995100026|08/08/2012|4098|Wal-Mart 1475 / Washington|2485 HWY 92|WASHINGTON|52353|92|Washington|1012100|CANADIAN WHISKIES|55|Sazerac North America|12408|6|1750|$8.99|$13.49|6|$80.94|10.50|2.77
S03435000011|01/04/2012|2543|Hy-Vee Food Store #1 / Ottumwa|1025 NORTH QUINCY AVE|OTTUWMA|52501|90|Wapello|1081390|IMPORTED SCHNAPPS|421|Sazerac Co., Inc.|69638|6|1750|$13.33|$19.99|6|$119.94|10.50|2.77
S20505500105|08/06/2014|2465|Sid's Beverage Shop|2727 DODGE ST|DUBUQUE|52003|31|Dubuque|1012100|CANADIAN WHISKIES|65|Jim Beam Brands|15247|12|1000|$6.81|$10.22|2|$20.44|2.00|0.53
S09053300044|11/19/2012|2644|Hy-Vee Fort Dodge Wine and Spirits|1511 2ND AVE NORTH|FORT DODGE|50501|94|Webster|1011200|STRAIGHT BOURBON WHISKIES|421|Sazerac Co., Inc.|16518|6|1750|$11.80|$17.70|12|$212.40|21.00|5.55
S03447600034|01/05/2012|2625|Hy-Vee Wine and Spirits #2|3301 W KIMBERLY RD|DAVENPORT|52804|82|Scott|1022100|TEQUILA|434|Luxco-St Louis|87937|12|1000|$6.67|$10.00|12|$120.00|12.00|3.17
S07353700019|08/28/2012|4774|Casey's General Store #3034 / Esther|1615, CENTRAL AVE|ESTHERVILLE|51334|32|Emmet|1062310|SPICED RUM|260|Diageo Americas|43331|12|500|$5.50|$8.25|2|$16.50|1.00|0.26
S11777400006|04/22/2013|4559|Osage Payless Foods|633, CHASE ST|OSAGE|50461|66|Mitchell|1031200|VODKA FLAVORED|380|Phillips Beverage Company|40403|12|750|$6.28|$9.55|24|$229.20|18.00|4.76
S29336600182|11/30/2015|2573|Hy-Vee Food Store / Muscatine|2400 2ND AVE|MUSCATINE|52761|70|Muscatine|1081700|DISTILLED SPIRITS SPECIALTY|421|Sazerac Co., Inc.|86684|12|750|$9.88|$14.82|3|$44.46|2.25|0.59
S04305400011|02/28/2012|2959|Dahl's / Merle Hay|4343 MERLE HAY ROAD|DES MOINES|50310|77|Polk|1011100|BLENDED WHISKIES|65|Jim Beam Brands|22786|12|750|$3.25|$4.88|12|$58.56|9.00|2.38
S26020800013|06/04/2015|3054|Mcnally's Super Valu|1026 MAIN|GRINNELL|50112|79|Poweshiek|1012210|SINGLE MALT SCOTCH|370|Pernod Ricard USA/Austin Nichols|4084|6|750|$26.49|$39.74|2|$79.48|1.50|0.40
S28325100039|10/07/2015|3565|Hartig Drug Store #10|701 MORMON TREK BLVD|IOWA CITY|52246|52|Johnson|1011100|BLENDED WHISKIES|65|Jim Beam Brands|25878|6|1750|$7.87|$11.81|2|$23.62|3.50|0.92
S20965600087|09/02/2014|2620|Hy-Vee / Windsor Heights|7101 UNIVERSITY AVE|WINDSOR HEIGHTS|50311|77|Polk|1031200|VODKA FLAVORED|380|Phillips Beverage Company|41360|12|750|$6.25|$9.50|5|$47.50|3.75|0.99
S25767800052|05/20/2015|2670|Hy-Vee Food Store / Coralville|2004 8TH  ST|CORALVILLE|52241|52|Johnson|1011200|STRAIGHT BOURBON WHISKIES|85|Brown-Forman Corporation|22228|6|750|$29.31|$43.97|6|$263.82|4.50|1.19
S11725100079|04/18/2013|2512|Hy-Vee Wine and Spirits / Iowa City|1720 WATERFRONT DR|IOWA CITY|52240|52|Johnson|1031080|VODKA 80 PROOF|297|Laird And Company|35918|6|1750|$7.20|$10.79|12|$129.48|21.00|5.55
S20904300034|08/27/2014|4308|Keystone Liquor and Wine / Coralvill|517  2ND ST STE 2|CORALVILLE|52241|52|Johnson|1031200|VODKA FLAVORED|259|Heaven Hill Brands|41413|12|750|$4.84|$7.26|12|$87.12|9.00|2.38
S21378500030|09/24/2014|4107|Fareway Stores #384 / Boone|1711 HAWKEYE DR|BOONE|50036|08|Boone|1042100|IMPORTED DRY GINS|260|Diageo Americas|28867|12|1000|$15.25|$22.88|1|$22.88|1.00|0.26
S08291500006|10/15/2012|3484|Jeff's Foods|110 W CEDAR ST|MARCUS|51035|18|Cherokee|1031200|VODKA FLAVORED|380|Phillips Beverage Company|41688|12|750|$6.25|$9.49|3|$28.47|2.25|0.59
S09759900126|12/28/2012|2353|Cresco Liquor Store|708 2ND AVE SE|CRESCO|52136|45|Howard|1071100|AMERICAN COCKTAILS|260|Diageo Americas|63894|12|750|$3.82|$5.73|2|$11.46|1.50|0.40
S13298200145|07/10/2013|2502|Hy-Vee Wine and Spirits / Ankeny|410 NORTH ANKENY BLVD|ANKENY|50021|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|125|Cedar Ridge Vineyards,LLC|46112|6|750|$17.50|$26.25|3|$78.75|2.25|0.59
S16088100012|12/04/2013|4762|Huber's Store Inc.|101 MAIN ST|FORT ATKINSON|52144|96|Winneshiek|1101100|AMERICAN ALCOHOL|434|Luxco-St Louis|41846|12|750|$8.75|$13.13|3|$39.39|2.25|0.59
S15646500005|11/11/2013|3773|Benz Distributing|501 7TH AVE SE|CEDAR RAPIDS|52401|57|Linn|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19067|12|1000|$12.08|$18.12|12|$217.44|12.00|3.17
S09833000012|01/02/2013|4326|Stratford Food Center|829 SHAKESPEARE AVE|STRATFORD|50249|40|Hamilton|1062300|FLAVORED RUM|65|Jim Beam Brands|44456|12|750|$6.82|$10.24|3|$30.72|2.25|0.59
S27542200012|08/26/2015|5027|Hard Rock Hotel & Casino Sioux City|111 3RD ST|SIOUX CITY|51101|97|Woodbury|1031080|VODKA 80 PROOF|301|Fifth Generation Inc.|38176|12|750|$9.65|$14.48|36|$521.28|27.00|7.13
S20595700071|08/11/2014|4969|Lake Liquors Wine and Spirits|910 N 8TH ST W|CLEAR LAKE|50428|17|Cerro Gordo|1081340|ROOT BEER SCHNAPPS|380|Phillips Beverage Company|84617|12|1000|$5.50|$8.25|2|$16.50|2.00|0.53
S06167100007|06/20/2012|4191|Fareway Stores #995 / Pella|2010 WASHINGTON ST|PELLA|50219|63|Marion|1012200|SCOTCH WHISKIES|260|Diageo Americas|10008|6|1750|$10.22|$15.33|6|$91.98|10.50|2.77
S29308800012|11/24/2015|2627|Hy-Vee Wine and Spirits #1|3424 MARTIN LUTHER KING JR PKW|DES MOINES|50310|77|Polk|1012100|CANADIAN WHISKIES|55|Sazerac North America|11936|12|750|$3.84|$6.01|12|$72.12|9.00|2.38
S04789200026|03/28/2012|3417|Big G Food Store|PO BOX 261  310 W DILLON|MARENGO|52301|48|Iowa|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|434|Luxco-St Louis|45245|12|750|$3.85|$5.77|4|$23.08|3.00|0.79
S19266100023|06/02/2014|2630|Hy-Vee Drugstore #2 / WDM|1010  60TH ST|WEST DES MOINES|50266|77|Polk|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36306|12|750|$3.34|$5.01|12|$60.12|9.00|2.38
S22876400002|12/11/2014|4935|Ali's Liquor|1117 E 4TH ST|WATERLOO|50703|07|Black Hawk|1052010|IMPORTED GRAPE BRANDIES|420|Moet Hennessy USA, Inc.|48099|24|200|$5.49|$8.24|48|$395.52|9.60|2.54
S15793400014|11/19/2013|4442|A-TOWN LIQUOR STORE|212 10TH ST|ALTON|51003|84|Sioux|1041100|AMERICAN DRY GINS|297|Laird And Company|29997|12|1000|$4.33|$6.49|1|$6.49|1.00|0.26
S10391900075|02/04/2013|2599|Hy-Vee Wine and Spirits / Coralville|1914 8TH STREET|CORALVILLE|52241|52|Johnson|1022100|TEQUILA|434|Luxco-St Louis|87937|12|1000|$6.67|$10.00|12|$120.00|12.00|3.17
S06678700022|07/19/2012|4288|Uptown Liquor and Tobacco|2000 WILEY BLVD SW STE 106|CEDAR RAPIDS|52404|57|Linn|1051010|AMERICAN GRAPE BRANDIES|205|E AND J GALLO WINERY|52582|12|750|$6.99|$10.49|12|$125.88|9.00|2.38
S09811300002|01/02/2013|4545|FILL R UP|14151 WABASH AVE|COUNCIL BLUFFS|51503|78|Pottawattamie|1011500|STRAIGHT RYE WHISKIES|255|Wilson Daniels Ltd.|27102|6|750|$18.08|$27.13|12|$325.56|9.00|2.38
S22376600026|11/17/2014|4421|KUM & GO #1 / HAMPTON|609 CENTRAL AVE W|HAMPTON|50441|35|Franklin|1022100|TEQUILA|395|Proximo|89194|24|375|$5.50|$8.25|6|$49.50|2.25|0.59
S25789000064|05/21/2015|2561|Hy-Vee Food Store / Fleur / DSM|4605 FLEUR DRIVE|DES MOINES|50321|77|Polk|1042100|IMPORTED DRY GINS|260|Diageo Americas|28866|12|750|$12.25|$18.38|12|$220.56|9.00|2.38
S07369300027|10/26/2012|2548|Hy-Vee Food Store / Altoona|100 8TH STREET SW|ALTOONA|50009|77|Polk|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11586|12|750|$6.25|$9.62|24|$230.88|18.00|4.76
S10980500021|03/07/2013|4102|Fareway Stores #386 / Ames|619 BURNETT AVE|AMES|50010|85|Story|1011200|STRAIGHT BOURBON WHISKIES|55|Sazerac North America|21598|6|1750|$9.23|$13.85|6|$83.10|10.50|2.77
S13739800102|08/06/2013|3390|Okoboji Avenue Liquor|1610 OKOBOJI AVENUE|MILFORD|51351|30|Dickinson|1012100|CANADIAN WHISKIES|260|Diageo Americas|11294|24|375|$7.65|$11.48|24|$275.52|9.00|2.38
S11231800001|03/21/2013|4057|Tequila's Liquor Store|1434 DES MOINES ST STE 5|DES MOINES|50316|77|Polk|1012100|CANADIAN WHISKIES|260|Diageo Americas|11298|6|1750|$31.00|$46.49|1|$46.49|1.75|0.46
S11568600006|04/10/2013|3536|Geno's Liquor|111 S COMMERCIAL AVE|EAGLE GROVE|50533|99|Wright|1031080|VODKA 80 PROOF|297|Laird And Company|35918|6|1750|$7.20|$10.79|4|$43.16|7.00|1.85
S27349300031|08/17/2015|2517|Hy-Vee Food Store #1 / Newton|1501 FIRST AVENUE EAST|NEWTON|50208|50|Jasper|1062300|FLAVORED RUM|35|Bacardi U.S.A., Inc.|43134|12|375|$4.50|$6.75|4|$27.00|1.50|0.40
S26293600003|06/18/2015|4506|Casey's General Store #2667 / Tiffin|403 STEPHENS ST|TIFFIN|52340|52|Johnson|1011200|STRAIGHT BOURBON WHISKIES|259|Heaven Hill Brands|17956|12|750|$7.47|$11.21|6|$67.26|4.50|1.19
S05505200008|05/14/2012|3986|Siouxland Beverage|1203 5 ST|SIOUX CITY|51101|97|Woodbury|1031200|VODKA FLAVORED|380|Phillips Beverage Company|41601|12|375|$3.44|$5.16|12|$61.92|4.50|1.19
S06472200016|07/09/2012|4137|Fareway Stores #989 / Waukee|200 SE LAUREL ST|WAUKEE|50263|25|Dallas|1031080|VODKA 80 PROOF|421|Sazerac Co., Inc.|36978|6|1750|$6.87|$10.30|6|$61.80|10.50|2.77
S17280500008|02/10/2014|3494|Sam's Club 6514 / Waterloo|210 EAST TOWER PARK DR|WATERLOO|50702|07|Black Hawk|1052010|IMPORTED GRAPE BRANDIES|420|Moet Hennessy USA, Inc.|48106|12|750|$18.49|$27.74|60|$1664.40|45.00|11.89
S09974400015|01/10/2013|4482|Indy 66 West #929 / Indianola|2001, WEST 2ND AVE|INDIANOLA|50125|91|Warren|1031200|VODKA FLAVORED|380|Phillips Beverage Company|40394|12|750|$6.50|$9.74|12|$116.88|9.00|2.38
S11488000117|04/08/2013|2623|Hy-Vee Food Store #4 / Sioux City|2827 HAMILTON BLVD|SIOUX CITY|51104|97|Woodbury|1012210|SINGLE MALT SCOTCH|370|Pernod Ricard USA/Austin Nichols|5061|6|750|$27.50|$41.24|1|$41.24|0.75|0.20
S23378300027|01/07/2015|3990|Cork and Bottle / Oskaloosa|309 A AVE WEST|OSKALOOSA|52577|62|Mahaska|1031200|VODKA FLAVORED|380|Phillips Beverage Company|42009|6|1750|$8.99|$14.49|6|$86.94|10.50|2.77
S13380800001|07/16/2013|4824|Casey's General Store #3224 / Cresto|301 W TAYLOR ST|CRESTON|50801|88|Union|1031200|VODKA FLAVORED|380|Phillips Beverage Company|41704|12|750|$6.50|$9.74|12|$116.88|9.00|2.38
S20319800214|07/28/2014|2506|Hy-Vee #1044 / Burlington|3140 AGENCY|BURLINGTON|52601|29|Des Moines|1081600|WHISKEY LIQUEUR|85|Brown-Forman Corporation|86807|12|750|$9.85|$14.78|2|$29.56|1.50|0.40
S04352800028|03/01/2012|4139|University Groceries|2121 UNIVERSITY AVE|DES MOINES|50314|77|Polk|1041100|AMERICAN DRY GINS|370|Pernod Ricard USA/Austin Nichols|32231|12|500|$5.44|$8.16|12|$97.92|6.00|1.59
S21042500027|09/04/2014|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|77|Polk|1022100|TEQUILA|192|Sidney Frank Importing Co.|89177|6|750|$27.84|$41.76|2|$83.52|1.50|0.40
S04471400014|03/08/2012|4070|Grieder Beverage Depot|708  13TH ST|BELLE PLAINE|52208|06|Benton|1081010|AMERICAN AMARETTO|434|Luxco-St Louis|76487|12|1000|$4.04|$6.06|12|$72.72|12.00|3.17
S27117800056|08/04/2015|4559|Osage Payless Foods|633, CHASE ST|OSAGE|50461|66|Mitchell|1032080|IMPORTED VODKA|267|Imperial Brands, Inc.|34690|12|750|$6.50|$9.75|1|$9.75|0.75|0.20
S23234800014|12/29/2014|4478|U S Gas|3000, SW 9th ST|DES MOINES|50315|77|Polk|1031100|100 PROOF VODKA|300|Mccormick Distilling Company|36908|6|1750|$7.47|$11.21|6|$67.26|10.50|2.77
S23235400143|12/29/2014|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|82|Scott|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|322|Prestige Wine and Spirits Group|75215|6|500|$4.96|$7.44|2|$14.88|1.00|0.26
S21029500045|09/03/2014|3773|Benz Distributing|501 7TH AVE SE|CEDAR RAPIDS|52401|57|Linn|1081200|CREAM LIQUEURS|305|MHW Ltd|73055|12|750|$12.50|$18.75|12|$225.00|9.00|2.38
S13292800087|07/10/2013|2638|Hy-Vee Wine and Spirits / Cedar Fall|5925 UNIVERSITY AVE STE A|CEDAR FALLS|50613|07|Black Hawk|1032080|IMPORTED VODKA|35|Bacardi U.S.A., Inc.|34422|6|1000|$21.77|$32.66|6|$195.96|6.00|1.59
S03871500071|02/01/2012|4152|Food Land Super Markets / Missouri V|407 W HURON|MISSOURI VALLEY|51555|43|Harrison|1071100|AMERICAN COCKTAILS|380|Phillips Beverage Company|63959|6|1750|$7.04|$10.57|1|$10.57|1.75|0.46
S04492700020|03/12/2012|4265|Kwik Stop 3 / Waterloo|1104 WASHINGTON ST|WATERLOO|50702|07|Black Hawk|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|20248|6|1750|$8.92|$13.38|2|$26.76|3.50|0.92
S04020500043|02/09/2012|2636|Hy-Vee Wine and Spirits / Hubbell|2310 HUBBELL AVE|DES MOINES|50317|77|Polk|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|338|Niche Import Co.|64356|6|750|$14.92|$22.38|2|$44.76|1.50|0.40
S19478800008|06/11/2014|3774|Eagle Country Market / Dubuque|1800 ELM ST|DUBUQUE|52001|31|Dubuque|1031080|VODKA 80 PROOF|297|Laird And Company|35916|12|750|$3.37|$5.06|24|$121.44|18.00|4.76
S16628100007|01/02/2014|4706|Walgreens #05144 / Clinton|1905 N  2ND ST|CLINTON|52732|23|Clinton|1011100|BLENDED WHISKIES|260|Diageo Americas|25608|6|1750|$11.96|$17.93|6|$107.58|10.50|2.77
S14068200014|08/22/2013|3692|Wilkie Liquors|724  1ST ST E|MT VERNON|52314|57|Linn|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19477|12|1000|$22.04|$33.06|12|$396.72|12.00|3.17
S15659800001|11/12/2013|3676|T and M Foods|107 E TRAER|GREENE|50636|12|Butler|1011100|BLENDED WHISKIES|297|Laird And Company|23828|6|1750|$7.46|$11.19|6|$67.14|10.50|2.77
S07891400028|09/24/2012|3565|Hartig Drug Store #10|701 MORMON TREK BLVD|IOWA CITY|52246|52|Johnson|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11771|10|600|$4.96|$7.44|4|$29.76|2.40|0.63
S05864100003|06/04/2012|2528|Hy-Vee Food Store #3 / Des Moines|3221 SE 14TH ST|DES MOINES|50315|77|Polk|1041100|AMERICAN DRY GINS|434|Luxco-St Louis|31658|6|1750|$7.10|$10.65|6|$63.90|10.50|2.77
S13773200015|08/07/2013|3849|Hartig Drug Co #6 / Dyersville|711  16TH AVE SE|DYERSVILLE|52040|31|Dubuque|1062310|SPICED RUM|259|Heaven Hill Brands|43026|12|750|$5.77|$8.66|4|$34.64|3.00|0.79
S12405600018|05/23/2013|3890|Smokin' Joe's #7 Tobacco and Liquor|904  1ST AVE NW|CEDAR RAPIDS|52405|57|Linn|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19061|12|500|$6.83|$10.24|1|$10.24|0.50|0.13
S18831400006|05/07/2014|4073|Uptown Liquor, Llc|306 HWY 69 SOUTH|FOREST CITY|50436|95|Winnebago|1011300|TENNESSEE WHISKIES|85|Brown-Forman Corporation|26827|12|1000|$17.90|$26.85|12|$322.20|12.00|3.17
S20113300021|07/15/2014|4070|Grieder Beverage Depot|708  13TH ST|BELLE PLAINE|52208|06|Benton|1032200|IMPORTED VODKA - MISC|65|Jim Beam Brands|35626|12|750|$7.88|$11.82|4|$47.28|3.00|0.79
S24848500201|04/01/2015|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|82|Scott|1031200|VODKA FLAVORED|300|Mccormick Distilling Company|41019|12|750|$7.00|$10.50|4|$42.00|3.00|0.79
S04663200026|03/21/2012|3878|Liquor and Tobacco Outlet /|2128 COLLEGE ST|CEDAR FALLS|50613|07|Black Hawk|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|192|Sidney Frank Importing Co.|65258|6|1750|$25.69|$38.53|6|$231.18|10.50|2.77
S10695300080|02/19/2013|3495|Great Pastimes|228 N MAIN ST|MONTICELLO|52310|53|Jones|1032080|IMPORTED VODKA|35|Bacardi U.S.A., Inc.|34433|12|750|$17.97|$26.96|2|$53.92|1.50|0.40
S20220500009|07/21/2014|2647|Hy-Vee #7 / Cedar Rapids|5050 EDGEWOOD RD|CEDAR RAPIDS|52411|57|Linn|1081400|TRIPLE SEC|434|Luxco-St Louis|86251|12|1000|$2.21|$3.31|12|$39.72|12.00|3.17
S19725500006|06/24/2014|3785|Southside Tobacco and Liquor|2424 SW 9TH ST|DES MOINES|50315|77|Polk|1031080|VODKA 80 PROOF|297|Laird And Company|35926|12|750|$3.37|$5.06|12|$60.72|9.00|2.38
S17668000027|03/03/2014|2460|Liquor Barn, Inc.|721 CENTRAL AVENUE WEST|HAMPTON|50441|35|Franklin|1081700|DISTILLED SPIRITS SPECIALTY|346|Ole Smoky Distillery, LLC|86728|12|750|$13.00|$19.50|12|$234.00|9.00|2.38
S23269800026|12/30/2014|4839|DS Services LLC|87 8th ST N|Northwood|50459|98|Worth|1081200|CREAM LIQUEURS|305|MHW Ltd|67866|12|750|$11.09|$16.64|1|$16.64|0.75|0.20
S03551900011|01/12/2012|4102|Fareway Stores #386 / Ames|619 BURNETT AVE|AMES|50010|85|Story|1071100|AMERICAN COCKTAILS|395|Proximo|58838|6|1750|$7.70|$11.80|6|$70.80|10.50|2.77
S10939300157|03/05/2013|2625|Hy-Vee Wine and Spirits #2|3301 W KIMBERLY RD|DAVENPORT|52804|82|Scott|1012100|CANADIAN WHISKIES|260|Diageo Americas|11294|24|375|$7.36|$11.04|4|$44.16|1.50|0.40
